,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
121,1.80,  SKYRLow-fat curd - Icelandic StyleRaspberry,You,170g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-24
122,0.70,Aha!Yogurt Lactose freeClassic,unknown,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-24
123,2.40,"  aha!MargarineLactose-free, without milk",Sanissa,250g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-24
124,4.50,  DippiFrench spreadable cheese made from cream cheese and grissiniNature - ,Kiri,5 bowls175g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-24
125,3.85,  PetitFresh milk dessert,Nesquik,6 x 60g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-24
126,1.80,  SKYRLow-fat curd - Icelandic StyleVanilla,You,170g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-24
127,2.50,Aha!MozzarellaLactose-free,unknown,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-24
128,3.65,"  ClassicFrench semi-hard cheese, full-fat, made from pasteurised milk with edible rindNutty Mild",Fol Epi,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-24
129,2.10,Sauce single cream,Valflora,25% Milk fat200ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-24
130,0.65,M-ClassicYogurtHazelnuts,unknown,200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-24
131,3.90,M-BudgetCheese mixtureFor pizza and gratin,unknown,400g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-24
132,5.70,"Tête de MoineSwiss semi-hard cheese, full-fat, made from raw milkRosettes",unknown,120g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-24
133,1.40,Low-fat curd cheeseNature,Migros Bio,250g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-24
134,2.–,"Jean-Louis  Tomme à la crèmeSwiss soft cheese, full-fat",unknown,100g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-24
135,4.75,Feta,Xenia,200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-24
136,0.95,  FairtradeYogurtStracciatella,Migros Bio,180g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-24
