,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
153,186,4.80,  ClassicPotato slices seasonedWith shell in crisp breading,Denny's,600.0,Frozen Food,Migros,2023-05-24
154,187,5.95,Little moonsIced mochisPassion fruit and mango - Tropical paradise,unknown,192.0,Frozen Food,Migros,2023-05-24
155,189,4.50,Migros BioTrio of Swiss florets,unknown,500.0,Frozen Food,Migros,2023-05-24
156,192,6.30,  MSCFilets Gourmet Alaska pollack Bordelaise,Pelican,400.0,Frozen Food,Migros,2023-05-24
157,194,8.20,M-ClassicRaspberriesUnsweetened,unknown,500.0,Frozen Food,Migros,2023-05-24
158,195,3.50,BioCauliflower,unknown,500.0,Frozen Food,Migros,2023-05-24
159,196,9.50,Migros BioShrimpsRaw and peeled,unknown,200.0,Frozen Food,Migros,2023-05-24
160,197,5.95,Prawns Cocktail,Pelican,300.0,Frozen Food,Migros,2023-05-24
161,198,8.95,Don PolloChicken stripesIn crust,unknown,400.0,Frozen Food,Migros,2023-05-24
162,200,4.80,  MexicanPotato slices with breadingFor final baking,Denny's,600.0,Frozen Food,Migros,2023-05-24
163,201,7.95,Don PolloCrunchy Chicken Nuggets,unknown,400.0,Frozen Food,Migros,2023-05-24
164,202,6.50,Migros BioGruyere Delights,unknown,360.0,Frozen Food,Migros,2023-05-24
165,203,7.80,Farmer's BestAsia MixSeasoned,unknown,750.0,Frozen Food,Migros,2023-05-24
166,204,6.50,Migros BioSpinach Cookies,unknown,360.0,Frozen Food,Migros,2023-05-24
167,205,4.95,Potato Puffer,Alnatura,600.0,Frozen Food,Migros,2023-05-24
168,207,14.80,"Migros BioShrimps Tail-OnPeeled, cooked",unknown,300.0,Frozen Food,Migros,2023-05-24
169,208,9.95,Boule d'or Le GruyèreCheese rollPao de queijo,unknown,340.0,Frozen Food,Migros,2023-05-24
170,209,3.70,PizzaVegetale,Alnatura,340.0,Frozen Food,Migros,2023-05-24
171,211,3.75,M-ClassicMushroom ramekins,unknown,280.0,Frozen Food,Migros,2023-05-24
172,212,5.95,Beyond MeatBeyond burgerVegan,unknown,226.0,Frozen Food,Migros,2023-05-24
173,213,4.95,"M-Classic  Happy HourPuff pastryWith spinach/, bacon, ham/, cheese, cheese,/onion filling and pork product to eat cooked",unknown,420.0,Frozen Food,Migros,2023-05-24
174,217,3.60,Aha! MSCFish sticks,unknown,300.0,Frozen Food,Migros,2023-05-24
175,218,6.30,Paella Fruits de mer,Costa,600.0,Frozen Food,Migros,2023-05-24
