,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
123,362,8.95," ClassicoCoffee PadsGround, espresso",Espresso,389.0,"Coffe, Drinks and Tea",Migros,2023-05-24
124,363,2.–,Sage leaves,Klostergarten,24.0,"Coffe, Drinks and Tea",Migros,2023-05-24
125,364,3.40,Orzo Bimbo,Orzo Bimbo,120.0,"Coffe, Drinks and Tea",Migros,2023-05-24
126,365,8.10,Bio Fairtrade Instant,Bertschi,100.0,"Coffe, Drinks and Tea",Migros,2023-05-24
127,371,5.50,Starbucks White Mocha,Starbucks,120.0,"Coffe, Drinks and Tea",Migros,2023-05-24
128,372,5.85,-BudgetInstant coffeeStrong and spicy,M,300.0,"Coffe, Drinks and Tea",Migros,2023-05-24
129,373,5.95,"Organic herbal teaWith chamomile, lemon balm and lavender",Cupper,30.0,"Coffe, Drinks and Tea",Migros,2023-05-24
130,374,9.95,Fine cocoa drink with chocolate,Califora,1000.0,"Coffe, Drinks and Tea",Migros,2023-05-24
131,375,5.30,"  CremaCoffee CapsulesMild & balanced, Delizio system",Delizio,72.0,"Coffe, Drinks and Tea",Migros,2023-05-24
132,376,13.50,Rast Barista Espresso,unknown,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
133,379,15.95,La Semeuse Mocca ,La Semeuse,280.0,"Coffe, Drinks and Tea",Migros,2023-05-24
134,380,7.95,Caffè Condor Tradition gemahlen,Caffè Condor,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
135,381,9.80,Bio Fairtrade Espresso gemahlen,Bertschi,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
136,382,9.80,Bio Fairtrade Kaffee gemahlen,Bertschi,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
137,383,19.95,Bio La Semeuse Mocca ,La Semeuse,280.0,"Coffe, Drinks and Tea",Migros,2023-05-24
138,384,17.95,La Semeuse Nocturne ,La Semeuse,280.0,"Coffe, Drinks and Tea",Migros,2023-05-24
139,385,3.95,Caffè Condor Cremina gemahlen,Caffè Condor,250.0,"Coffe, Drinks and Tea",Migros,2023-05-24
