,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
5893,1.9,M-BudgetPeppers,unknown,2-3 colors500g,Fruits and Vegetables,Migros,2023-05-24
5894,3.6,Farmer's Best  IP-SUISSECream spinachSeasoned,unknown,800g,Frozen Food,Migros,2023-05-24
5895,2.0,"M-Budget  MSCFish fingersBreaded, prefried",unknown,450g,Frozen Food,Migros,2023-05-24
5896,3.3,Farmer's Best  IP-SUISSEBeans fine,unknown,750g,Frozen Food,Migros,2023-05-24
5897,8.0,M-BudgetBreaded Chicken Nuggets,unknown,750g,Frozen Food,Migros,2023-05-24
5898,5.95,M-ClassicCheese cookies,unknown,480g,Frozen Food,Migros,2023-05-24
5899,1.65,M-BudgetCreamed spinach,unknown,800g,Frozen Food,Migros,2023-05-24
5900,4.6,M-Classic  DeliciousFrench fries Hazelnuts,unknown,600g,Frozen Food,Migros,2023-05-24
5901,5.0,M-BudgetRaspberriesUnsweetened,unknown,500g,Frozen Food,Migros,2023-05-24
5902,4.6,M-Classic  DeliciousPommes duchesse,unknown,600g,Frozen Food,Migros,2023-05-24
5903,3.3,M-Classic  DeliciousFrench fries rissolées,unknown,600g,Frozen Food,Migros,2023-05-24
5904,8.2,M-BudgetFrench fries,unknown,2.5kg,Frozen Food,Migros,2023-05-24
5905,4.95,M-Classic  DeliciousRösti croquettes,unknown,600g,Frozen Food,Migros,2023-05-24
5906,3.4,M-BudgetBroccoli,unknown,750g,Frozen Food,Migros,2023-05-24
5907,3.35,Crème d'orIce creamCaramel,unknown,1 piece,Frozen Food,Migros,2023-05-24
5908,2.2,M-ClassicIce creamAmarena,unknown,150 ml,Frozen Food,Migros,2023-05-24
5909,4.6,Farmer's Best  IP-SUISSEBroccoli,unknown,750g,Frozen Food,Migros,2023-05-24
5910,2.2,M-ClassicIce creamVacherin,unknown,150 ml,Frozen Food,Migros,2023-05-24
5911,2.2,M-ClassicIce creamCoffee,unknown,165 ml,Frozen Food,Migros,2023-05-24
5912,9.8,"M-BudgetCrispy chickenBreaded, prefried",unknown,1kg,Frozen Food,Migros,2023-05-24
5913,5.95,M-BudgetAtlantic salmon,unknown,250g,Frozen Food,Migros,2023-05-24
5914,3.5,M-BudgetMini PizzasMargherita,unknown,12 x 30g,Frozen Food,Migros,2023-05-24
5915,3.35,Crème d'orIce creamEspresso Doppio,unknown,170 ml,Frozen Food,Migros,2023-05-24
5916,2.2,M-ClassicIce creamCappuccino,unknown,165 ml,Frozen Food,Migros,2023-05-24
5917,2.2,M-ClassicIce creamJaponais,unknown,165 ml,Frozen Food,Migros,2023-05-24
5918,2.6,M-ClassicOven Fries,unknown,500g,Frozen Food,Migros,2023-05-24
5919,2.5,Farmer's Best  IP-SUISSECauliflower florets,unknown,500g,Frozen Food,Migros,2023-05-24
5920,3.95,Farmer's Best  ClassicsGarden peas,unknown,750g,Frozen Food,Migros,2023-05-24
