ProductId,Price,Product,Producer,Quantity,TypeOfFood,Supermarket,Date
12254,5.95,Karma Oat Freeze Salted Caramel,Coop,0.48,Specific Diets,Coop,2023-05-23
12257,3.6,Karma Bio Cashewdrink 1L,Coop,1.0,Specific Diets,Coop,2023-05-23
12262,3.3,true fruits Smoothie Pink,true fruits,0.25,Specific Diets,Coop,2023-05-23
12263,3.3,true fruits Smoothie Yellow,true fruits,0.25,Specific Diets,Coop,2023-05-23
12270,9.5,Mini Twister Pineapple 8x50ml,Lusso,0.05,Specific Diets,Coop,2023-05-23
12272,6.2,Emmi Energy Milk Whey Drink Vanilla & Strawberry 2x  330ml,Emmi Energy Milk,0.66,Specific Diets,Coop,2023-05-23
12281,6.95,Little Lunch Bio Little Thai Curry Vegetable Hot Pot,Little Lunch,0.35,Specific Diets,Coop,2023-05-23
12282,4.2,Naturaplan Organic Cream of Squash Soup,Coop,0.39,Specific Diets,Coop,2023-05-23
12290,5.95,Free From Fairtrade Exotic Vanilla 4x100ml,Coop,0.4,Specific Diets,Coop,2023-05-23
12301,5.95,Naturaplan Organic Strawberry Sorbet,Coop,0.48,Specific Diets,Coop,2023-05-23
12303,7.8,Swiss Alpina+ Passion Fruit 6 x 1 l,Coop,6.0,Specific Diets,Coop,2023-05-23
12309,5.5,YFood Vegan Berry,YFood,0.5,Specific Diets,Coop,2023-05-23
12317,4.95,Karma Coconut Water,Coop,0.47,Specific Diets,Coop,2023-05-23
12318,1.4,Andros Kids Tropical Juice,Andros,0.15,Specific Diets,Coop,2023-05-23
12323,2.6,Lattesso Organic Macchiato less sweet,Lattesso,0.25,Specific Diets,Coop,2023-05-23
12330,4.45,Morga Organic Liquid Seasoning,Morga,0.09,Specific Diets,Coop,2023-05-23
12333,5.95,Karma Oat Freeze Vanilla,Coop,0.48,Specific Diets,Coop,2023-05-23
12339,5.5,Capri Sun Sirup Berry Mix,Capri Sun,0.6,Specific Diets,Coop,2023-05-23
12340,5.7,Swiss Alpina+ Passion Fruit 6x50cl,Coop,3.0,Specific Diets,Coop,2023-05-23
12347,6.5,true fruits triple Smoothie Pink,true fruits,0.75,Specific Diets,Coop,2023-05-23
12348,5.5,YFood Trinkmahlzeit vegan Choco 500ml,YFood,0.5,Specific Diets,Coop,2023-05-23
12350,5.95,THOMY French Vegan Salad Dressing,Thomy,0.45,Specific Diets,Coop,2023-05-23
12351,14.95,Paleta Organic Mango & Passion Ice Cream 6x80ml,Paleta Loca,0.48,Specific Diets,Coop,2023-05-23
12367,4.95,Naturaplan Bio Mango Essigzubereitung,Coop,0.25,Specific Diets,Coop,2023-05-23
12369,2.5,Karma Organic Refresher Hibiscus,Coop,0.5,Specific Diets,Coop,2023-05-23
12372,3.2,"Naturaplan Organic Apple, Pear & Elderflower Smoothie",Coop,0.25,Specific Diets,Coop,2023-05-23
12375,5.7,Swiss Alpina+ Elderberry Carbonated Mineral Water 6x50cl,Coop,3.0,Specific Diets,Coop,2023-05-23
12393,14.95,Hero French Salad Dressing with Herbs,Hero,2.0,Specific Diets,Coop,2023-05-23
12394,6.95,Naturaplan Organic Sylvain & Co Mustard Sauce,Coop,0.5,Specific Diets,Coop,2023-05-23
12397,8.95,Karma Cornet Mango/Passion 6x120ml,Coop,0.72,Specific Diets,Coop,2023-05-23
12412,3.5,Bio Land ginger shot,Coop,0.05,Specific Diets,Coop,2023-05-23
12419,5.95,Karma Cocos Freeze Chocolate Chips,Coop,0.48,Specific Diets,Coop,2023-05-23
12422,4.95,Naturaplan Organic Wild Garlic Dressing,Coop,0.5,Specific Diets,Coop,2023-05-23
12431,5.5,YFood Smooth vegan Coffee,YFood,0.5,Specific Diets,Coop,2023-05-23
12456,6.95,Little Lunch Bio Curry Sweet Potato,Little Lunch,0.35,Specific Diets,Coop,2023-05-23
12458,5.5,YFood Smooth vegan Banana,YFood,0.5,Specific Diets,Coop,2023-05-23
12461,14.95,Paleta Organic Chocolate Ice Cream 6x80ml,Paleta Loca,0.48,Specific Diets,Coop,2023-05-23
12477,5.5,YFood Smooth vegan Vanilla,YFood,0.5,Specific Diets,Coop,2023-05-23
12496,0.95,Sylvain & Co Grandmother's Salad Dressing,Sylvain & Co,0.05,Specific Diets,Coop,2023-05-23
12502,8.4,Naturaplan Bio Fairtrade Schwarztee mit Ingwer 6x50CL,Coop,3.0,Specific Diets,Coop,2023-05-23
12506,6.95,Andros Orange Juice,Andros,1.5,Specific Diets,Coop,2023-05-23
12513,3.2,Karma Organic Refresher Hibiscus,Coop,0.75,Specific Diets,Coop,2023-05-23
12514,5.2,Naturaplan Organic Swiss Mushroom Broth,Coop,0.23,Specific Diets,Coop,2023-05-23
12519,5.7,Happy Cola Classic 6x25cl,Happy,1.5,Specific Diets,Coop,2023-05-23
12520,2.5,Karma Organic Refresher Alpine Herbs,Coop,0.5,Specific Diets,Coop,2023-05-23
12539,5.95,Tsüri Habanero Sauce No.2,TSÜRI SAUCE,0.05,Specific Diets,Coop,2023-05-23
12546,10.5,Rivella Naturaplan Organic Swiss Mint 6x50cl,Rivella,3.0,Specific Diets,Coop,2023-05-23
12550,4.95,Kabuki Mango Dressing,Kabuki,0.27,Specific Diets,Coop,2023-05-23
12554,2.95,High Protein Shot Iced Coffee,Layenberger,0.2,Specific Diets,Coop,2023-05-23
12557,14.5,Unser Wheat Beer 6x33cl,Unser Bier,1.98,Specific Diets,Coop,2023-05-23
12558,3.5,Karma Antiox Skin Mango & Passionfruit,Coop,0.25,Specific Diets,Coop,2023-05-23
12585,2.95,High Protein Shot Double Choc,Layenberger,0.2,Specific Diets,Coop,2023-05-23
12589,6.95,Chipeno Original Plant Based,CHIPEÑO,0.3,Specific Diets,Coop,2023-05-23
12599,8.95,Karma Oat Cornets Maple Walnut 6x120ml,Coop,0.72,Specific Diets,Coop,2023-05-23
12600,5.8,Naturaplan Organic Ice Cream Yoghurt & Honey,Coop,0.48,Specific Diets,Coop,2023-05-23
12606,12.95,Jasmine Organic Rice Beer 6x33cl,CROWN SELECTION,1.98,Specific Diets,Coop,2023-05-23
12620,5.95,Mövenpick Caffé Espresso Zero 3x200ml,Mövenpick,0.6,Specific Diets,Coop,2023-05-23
12646,,None,None,1.5,Specific Diets,Coop,2023-05-23
12648,7.2,Happy Cola Zero Yuzu Flavor 6x50CL,Happy,3.0,Specific Diets,Coop,2023-05-23
12651,14.95,San Martino Organic La Helles Beer 6x33cl,San Martino,1.98,Specific Diets,Coop,2023-05-23
12661,15.95,Öufi Organic Red Beer 6x33cl,ÖUFI,1.98,Specific Diets,Coop,2023-05-23
12662,5.8,Naturaplan organic chestnut ice cream,Coop,0.48,Specific Diets,Coop,2023-05-23
12663,3.95,Naturaplan Organic Alpine Herbs Syrup,Coop,0.5,Specific Diets,Coop,2023-05-23
12666,7.5,Naturaplan Organic Flaxseed Oil,Coop,0.25,Specific Diets,Coop,2023-05-23
12673,9.9,Biotta Well Antioxidant 2x  50cl,Biotta,1.0,Specific Diets,Coop,2023-05-23
12678,4.95,Naturaplan Organic Pink Grapefruit Syrup,Coop,0.5,Specific Diets,Coop,2023-05-23
12694,10.5,Happy Cola Classic Soda 6x1l,Happy,6.0,Specific Diets,Coop,2023-05-23
12695,11.5,Naturaplan Bio Mate Tea 6x1l,Coop,6.0,Specific Diets,Coop,2023-05-23
12696,22.95,Naturaplan Demeter Organic Apple Juice 6x1l,Coop,6.0,Specific Diets,Coop,2023-05-23
12697,3.5,Karma Juice Energy & Immunity,Coop,0.25,Specific Diets,Coop,2023-05-23
12698,3.5,Karma Juice Refresh & Reload,Coop,0.25,Specific Diets,Coop,2023-05-23
12699,11.5,Naturaplan Bio Fruit Tea 6x1l,Coop,6.0,Specific Diets,Coop,2023-05-23
12700,16.8,Coop Apfeldirektsaft trüb o.CO2 6x1.5L,Coop,9.0,Specific Diets,Coop,2023-05-23
12701,15.55,Naturaplan Organic Ramseier Clear Apple Juice 6x1l,Ramseier,6.0,Specific Diets,Coop,2023-05-23
12707,5.95,Bruno's Best Tomato & Basil Dressing,Brunos,0.5,Specific Diets,Coop,2023-05-23
12708,7.5,Naturaplan Bio HOLL Raps Bratöl CH 500ml,Coop,0.5,Specific Diets,Coop,2023-05-23
12714,,None,None,2.0,Specific Diets,Coop,2023-05-23
12715,1.5,Organic Sparkling Passion Fruit,Coop,0.5,Specific Diets,Coop,2023-05-23
