,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
28,188,9.20,Crème d'orWaffle ice creamCaramel,unknown,0.732,Frozen Food,Migros,2023-05-24
29,190,10.50,Crème d'orCream ice creamCaramel,unknown,1.0,Frozen Food,Migros,2023-05-24
30,191,10.60,Waffle CornetChocolate,Fun,1.16,Frozen Food,Migros,2023-05-24
31,199,10.50,Crème d'orCream ice creamChocolate,unknown,1.0,Frozen Food,Migros,2023-05-24
32,206,4.20,Delta-JetWater iceWith pineapple and orange aroma,unknown,0.424,Frozen Food,Migros,2023-05-24
33,210,1.95,Soft IceIce creamStrawberry &Vanilla,unknown,0.22,Frozen Food,Migros,2023-05-24
34,214,7.30,Cream ice creamCaramel,unknown,0.684,Frozen Food,Migros,2023-05-24
35,215,7.95,V-LoveVegetable ice creamStrawberry,unknown,0.66,Frozen Food,Migros,2023-05-24
36,216,1.95,Soft IceIce creamCoffee with coffee sauce,unknown,0.22,Frozen Food,Migros,2023-05-24
37,220,8.95,MegaStar  AlmondVanilla ice creamWith milk chocolate coating and almonds,unknown,0.72,Frozen Food,Migros,2023-05-24
38,224,7.50,  MiniIce cream with Oreo biscuit pieces,Oreo,0.30000000000000004,Frozen Food,Migros,2023-05-24
39,225,9.95,Ben & Jerry'sCream ice creamCookie Dough,unknown,0.465,Frozen Food,Migros,2023-05-24
40,229,2.20,M-ClassicM-Classic Léger Kakao,unknown,0.165,Frozen Food,Migros,2023-05-24
41,230,1.95,Soft Ice Amarena,unknown,0.22,Frozen Food,Migros,2023-05-24
42,231,2.20,V-LoveV-Love Vanilla Chocolate & Cookies,unknown,0.12,Frozen Food,Migros,2023-05-24
43,232,4.95,M-ClassicM-Classic Frozen Yo Nature,unknown,0.45,Frozen Food,Migros,2023-05-24
44,233,3.70,Gasparini Haselnuss & Pistache,Gasparini,0.14,Frozen Food,Migros,2023-05-24
45,234,3.50,Ben & Jerry'sFairtrade Ben&Jerry. Chocolate Brownie,unknown,0.1,Frozen Food,Migros,2023-05-24
46,235,3.50,Ben & Jerry'sFairtrade Ben&Jerry. Peanut Butter Cup,unknown,0.1,Frozen Food,Migros,2023-05-24
47,236,2.20,V-LoveV-Love Coffee Caramel Swirl,unknown,0.12,Frozen Food,Migros,2023-05-24
48,237,5.–,V-LoveV-Love Vanilla,unknown,0.45,Frozen Food,Migros,2023-05-24
49,238,3.95,Dieci Joghurt-Heidelbeer,Dieci,0.12,Frozen Food,Migros,2023-05-24
50,240,3.35,Crème d'orCrème d'Or Chocolat,unknown,0.17,Frozen Food,Migros,2023-05-24
51,241,7.95,  PetitWaffle CornetColoretto,Fun,0.48,Frozen Food,Migros,2023-05-24
52,242,3.15,M-BudgetIce creamVanilla Bourbon,unknown,2.0,Frozen Food,Migros,2023-05-24
53,243,10.50,"Crème d'orCream ice creamGruyère cream, meringues & apricot",unknown,1.0,Frozen Food,Migros,2023-05-24
