,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
188,224,6.25,  MSCPrawns in Lake,M-Budget,250.0,Fish and Meat,Migros,2023-05-19
189,225,5.50,Spinach FalafelVegan,V-Love,200.0,Fish and Meat,Migros,2023-05-19
190,227,5.95,Beef tartareReady for use,Rapelli,130.0,Fish and Meat,Migros,2023-05-19
191,228,4.95,  IP-SUISSESausagesSpicy Chili,GrillMi,180.0,Fish and Meat,Migros,2023-05-19
192,229,4.85,  CitterinoSalamePiccolo ma speciale,Citterio,100.0,Fish and Meat,Migros,2023-05-19
193,230,5.30,Mini Crispy PolloMini,M-Budget,400.0,Fish and Meat,Migros,2023-05-19
194,231,3.75,BurgerVegan,Cornatur,200.0,Fish and Meat,Migros,2023-05-19
195,233,8.30,Mountain dried meat,Schweizer Bergprodukt,100.0,Fish and Meat,Migros,2023-05-19
196,234,2.50,Poultry meat,M-Budget,200.0,Fish and Meat,Migros,2023-05-19
197,235,4.95,Crispy burgerVegan,Cornatur,180.0,Fish and Meat,Migros,2023-05-19
198,236,3.70,Chicken mini filletsTikka Masala,Optigal,100.0,Fish and Meat,Migros,2023-05-19
199,238,2.80,Marinated pork loin steakMariné,GrillMi,100.0,Fish and Meat,Migros,2023-05-19
200,239,7.50,  MSCPacific dab filletsMilling,Anna's Best,200.0,Fish and Meat,Migros,2023-05-19
201,240,4.50,  QuornBratwurstVegetarian,Cornatur,180.0,Fish and Meat,Migros,2023-05-19
202,241,3.70,Morel tureen,Rapelli,100.0,Fish and Meat,Migros,2023-05-19
203,242,3.95,White sausages,unknown,260.0,Fish and Meat,Migros,2023-05-19
204,243,7.20,  MSCScallopsMSC,M-Classic,100.0,Fish and Meat,Migros,2023-05-19
205,244,7.90,  de GruyèresGarlic sausage,Spécialité Suisse,180.0,Fish and Meat,Migros,2023-05-19
206,245,5.15,Marinated loin of lambMariné,GrillMi,100.0,Fish and Meat,Migros,2023-05-19
207,246,3.70,Pork fillet,M-Budget,100.0,Fish and Meat,Migros,2023-05-19
208,247,2.55,  Gusto del SolChorizoPiquant,M-Classic,100.0,Fish and Meat,Migros,2023-05-19
209,248,6.95,Raw hamSerrano,Especialidad espanola,100.0,Fish and Meat,Migros,2023-05-19
210,250,4.20,Chicken breat stripsPaprika,Anna's Best,100.0,Fish and Meat,Migros,2023-05-19
211,251,5.95,Lamb Racks,M-Classic,100.0,Fish and Meat,Migros,2023-05-19
212,252,5.20,Pork sausage,Migros Bio,200.0,Fish and Meat,Migros,2023-05-19
213,253,3.50,House pâté,Rapelli,100.0,Fish and Meat,Migros,2023-05-19
214,254,4.45,Pork kidney Charbonnade,Migros Bio,100.0,Fish and Meat,Migros,2023-05-19
215,256,2.–,Pork steak grill,M-Budget,100.0,Fish and Meat,Migros,2023-05-19
216,257,7.95,Dried meat,Tradition,100.0,Fish and Meat,Migros,2023-05-19
217,258,2.45,Chicken legs,Migros Bio,100.0,Fish and Meat,Migros,2023-05-19
218,259,2.–,Chicken Ailerons,Optigal,100.0,Fish and Meat,Migros,2023-05-19
219,260,4.50,Silken TofuPlain,Migros Bio,250.0,Fish and Meat,Migros,2023-05-19
220,261,1.75,Chicken lower leg without skin,Optigal,100.0,Fish and Meat,Migros,2023-05-19
221,264,2.75,IP-SUISSEPork Spare-RibsMarinated,unknown,100.0,Fish and Meat,Migros,2023-05-19
222,265,1.50,Pork sideburns lean,M-Budget,100.0,Fish and Meat,Migros,2023-05-19
223,268,9.–,  MSC SockeyeWild salmon smoked,M-Budget,200.0,Fish and Meat,Migros,2023-05-19
224,269,1.40,  GrillMiMarinated chicken sticksMarinés,Optigal,100.0,Fish and Meat,Migros,2023-05-19
225,270,3.60,IP-SUISSEMini cervelasMini,unknown,200.0,Fish and Meat,Migros,2023-05-19
226,271,2.20,Pork fillet,M-Budget,100.0,Fish and Meat,Migros,2023-05-19
227,272,6.20,Chicken Curry Bols,Don Pollo,300.0,Fish and Meat,Migros,2023-05-19
228,273,3.30,Lyoner Ham,Tradition,150.0,Fish and Meat,Migros,2023-05-19
229,274,17.90,ASCSalmon filletLemons and Coriander - ASC,unknown,400.0,Fish and Meat,Migros,2023-05-19
230,275,5.90,  IP-SUISSEBeef burger,GrillMi,240.0,Fish and Meat,Migros,2023-05-19
231,277,5.90,Smoked salmon piecesSmoked,unknown,150.0,Fish and Meat,Migros,2023-05-19
232,278,5.95,Knebeli,Migros Bio,88.0,Fish and Meat,Migros,2023-05-19
233,279,11.95,Poke BowlSmoked Salmon & Mustard sauce,Sushi Mania,360.0,Fish and Meat,Migros,2023-05-19
234,280,3.95,  IP-SUISSEHamGran Riserva,Rapelli,100.0,Fish and Meat,Migros,2023-05-19
235,281,6.50,  IP-SUISSESkewer of pork tenderloinWith raw bacon,GrillMi,100.0,Fish and Meat,Migros,2023-05-19
236,282,3.60,Cattle feedsGrazing Beef,Migros Bio,100.0,Fish and Meat,Migros,2023-05-19
237,283,3.95,Duck filet,unknown,100.0,Fish and Meat,Migros,2023-05-19
238,284,5.80,Delicious piecesVegan,V-Love,180.0,Fish and Meat,Migros,2023-05-19
239,285,4.95,Crispy TofuWith sweet chilli sauce,Migros Bio,220.0,Fish and Meat,Migros,2023-05-19
240,286,4.50,Salami SpianataSpicy,Fratelli Beretta,100.0,Fish and Meat,Migros,2023-05-19
241,287,3.80,SalamiNatural gut,Rapelli,100.0,Fish and Meat,Migros,2023-05-19
242,288,8.95,Viande séchée des GrisonsCoin,Spécialité Suisse,93.0,Fish and Meat,Migros,2023-05-19
243,289,4.20,Chicken breat stripsFajita,Anna's Best,100.0,Fish and Meat,Migros,2023-05-19
244,291,2.45,Chicken strips,M-Classic,100.0,Fish and Meat,Migros,2023-05-19
245,292,4.85,Original Salame di Milano,Citterio,100.0,Fish and Meat,Migros,2023-05-19
246,293,3.90,  Le Prestige fuméHamSmoked,Del Maître,100.0,Fish and Meat,Migros,2023-05-19
247,294,3.25,IP-SUISSEPork cordon bleuLean,unknown,100.0,Fish and Meat,Migros,2023-05-19
248,295,3.50,Cooked pulled beefCuit,Anna's Best,100.0,Fish and Meat,Migros,2023-05-19
249,296,4.90,  de GruyèresMarshal's Staff,Spécialité Suisse,100.0,Fish and Meat,Migros,2023-05-19
250,297,4.95,IP-SUISSECold cuts mixed,unknown,150.0,Fish and Meat,Migros,2023-05-19
