,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
125,340,5.60,BioRaspberriesOrganic,unknown,250.0,Fruits and Vegetables,Migros,2023-05-18
126,346,4.10,SauerkrautRaw,M-Classic,1000.0,Fruits and Vegetables,Migros,2023-05-18
127,347,2.40,Red cabbageCuit,M-Classic,500.0,Fruits and Vegetables,Migros,2023-05-18
128,348,5.90,Aus der Region Bio Aroniabeeren,unknown,100.0,Fruits and Vegetables,Migros,2023-05-18
129,349,5.80,Aus der Region Birnen,unknown,100.0,Fruits and Vegetables,Migros,2023-05-18
130,350,7.30,Aus der Region Aroniabeeren,unknown,100.0,Fruits and Vegetables,Migros,2023-05-18
131,351,5.90,Aus der Region Bio Aroniabeeren,unknown,100.0,Fruits and Vegetables,Migros,2023-05-18
132,353,3.60,Sommermischung,unknown,200.0,Fruits and Vegetables,Migros,2023-05-18
133,354,3.90,Aromatico,unknown,200.0,Fruits and Vegetables,Migros,2023-05-18
134,355,3.60,Frühlingsmischung,unknown,170.0,Fruits and Vegetables,Migros,2023-05-18
135,356,2.40,HIT Herbstsalat,unknown,200.0,Fruits and Vegetables,Migros,2023-05-18
136,357,2.60,Randen gewürfelt,unknown,300.0,Fruits and Vegetables,Migros,2023-05-18
